Name,SIC,BVD,Year,EBIT,Turnover,Profit,OM,RG,Industry,OM_ind_avg,RG_ind_avg,OM_above,RG_above,is_breakaway_before
ABAD OVERSEAS PRIVATE LIMITED,5085.0,IN0000558271,2017,2.11872867715918,32.9049244931303,1.17349613527302,0.06438941008971212,0.35253311876672444,Wholesale Trade,0.030129206351696657,0.13925725739142802,1,1,True
ABAD OVERSEAS PRIVATE LIMITED,5085.0,IN0000558271,2018,3.33176758458149,39.9759776307225,2.2600846983064,0.08334424276896099,0.21489346189104452,Wholesale Trade,0.030393237975167638,0.04546217156226695,1,1,True
ABAD OVERSEAS PRIVATE LIMITED,5085.0,IN0000558271,2019,4.18777641319698,59.8768153313982,2.89016375469938,0.06993986553925814,0.4978199128614038,Wholesale Trade,0.030661853763268868,-0.09282425274825562,1,1,True
ABIS EXPORTS (INDIA) PRIVATE LIMITED,5199.0,IN0000576879,2017,25.3207746652281,368.028060828215,14.6017855525017,0.06880120664779177,0.2085273704276529,Wholesale Trade,0.030129206351696657,0.13925725739142802,1,1,True
ABIS EXPORTS (INDIA) PRIVATE LIMITED,5199.0,IN0000576879,2018,18.8691259580441,433.077654549116,10.3132221731376,0.04356984425273349,0.17675172261189154,Wholesale Trade,0.030393237975167638,0.04546217156226695,1,1,True
ABIS EXPORTS (INDIA) PRIVATE LIMITED,5199.0,IN0000576879,2019,23.8524838902159,514.249392152516,15.7140788547881,0.0463831056569178,0.18742998340080397,Wholesale Trade,0.030661853763268868,-0.09282425274825562,1,1,True
ABSOLUTE DISTRIBUTION SOLUTIONS PRIVATE LIMITED,5085.0,IN0014500276,2017,0.25481173533015,5.28457000520127,0.234653104500845,0.04821806411483902,0.47026960869902856,Wholesale Trade,0.030129206351696657,0.13925725739142802,1,1,True
ABSOLUTE DISTRIBUTION SOLUTIONS PRIVATE LIMITED,5085.0,IN0014500276,2018,0.342853170291334,9.95434935341719,0.252202859146148,0.034442549494572164,0.8836630688248521,Wholesale Trade,0.030393237975167638,0.04546217156226695,1,1,True
ABSOLUTE DISTRIBUTION SOLUTIONS PRIVATE LIMITED,5085.0,IN0014500276,2019,0.682656823184062,19.2042672709571,0.469258831125218,0.03554714239040268,0.9292338041526083,Wholesale Trade,0.030661853763268868,-0.09282425274825562,1,1,True
ACCENT MICROCELL LIMITED,2869.0,IN511568FI,2017,1.23506974454038,15.0364752474893,0.287174393883906,0.0821382487725376,0.3276466235253932,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ACCENT MICROCELL LIMITED,2869.0,IN511568FI,2018,1.12481619332917,17.2644720386975,0.523425166707486,0.06515207593999675,0.14817281008594207,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ACCENT MICROCELL LIMITED,2869.0,IN511568FI,2019,1.23300243422482,17.9255003113579,0.553870142748579,0.06878482680026335,0.0382883572216246,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ACCENTURE OPERATIONS SERVICES PRIVATE LIMITED,7389.0,IN0002026901,2017,3.85409898682684,20.2239280660786,2.23125694640027,0.19057123691471603,0.18048507782620238,Services,0.06522451679496792,0.14383622640009697,1,1,True
ACCENTURE OPERATIONS SERVICES PRIVATE LIMITED,7389.0,IN0002026901,2018,4.93120113084912,30.8827484057343,4.09311656726114,0.15967494427838863,0.5270400638703634,Services,0.06619348255310262,0.09580127709270791,1,1,True
ACCENTURE OPERATIONS SERVICES PRIVATE LIMITED,7389.0,IN0002026901,2019,9.37432976673665,52.812619112702,7.82564363647923,0.17750170175676866,0.7101010058708301,Services,0.06351244199660123,-0.021409782834035607,1,1,True
ACCESS HEALTHCARE SERVICES PRIVATE LIMITED,8711.0,IN0000416362,2017,21.797054605809,86.1904215442501,18.8169641759363,0.2528941640530022,0.30865522797319134,Services,0.06522451679496792,0.14383622640009697,1,1,True
ACCESS HEALTHCARE SERVICES PRIVATE LIMITED,8711.0,IN0000416362,2018,33.9361548840106,123.058857067618,27.5145582015593,0.27577173795270554,0.4277556004809615,Services,0.06619348255310262,0.09580127709270791,1,1,True
ACCESS HEALTHCARE SERVICES PRIVATE LIMITED,8711.0,IN0000416362,2019,28.5769614533521,131.181292644348,24.9875635052193,0.21784326771979978,0.06600447761567363,Services,0.06351244199660123,-0.021409782834035607,1,1,True
ACHAL JEWELS PRIVATE LIMITED,3911.0,IN0008632021,2017,1.10520400734153,14.0889473398444,0.292690651313402,0.07844475393956124,0.2144878446163354,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ACHAL JEWELS PRIVATE LIMITED,3911.0,IN0008632021,2018,1.2719942828631,17.2958954752095,0.461007662502117,0.07354312962206963,0.22762155738176815,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ACHAL JEWELS PRIVATE LIMITED,3911.0,IN0008632021,2019,1.4985481080668,19.4360559696766,0.615233075481746,0.07710145054144617,0.12373805666983984,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ACUMEN OVERSEAS PRIVATE LIMITED,5085.0,IN0000453807,2017,1.39634961460076,18.8844821829255,0.744580184558351,0.07394164166509562,5.726399018277902,Wholesale Trade,0.030129206351696657,0.13925725739142802,1,1,True
ACUMEN OVERSEAS PRIVATE LIMITED,5085.0,IN0000453807,2018,1.29951491583832,20.6486805188996,0.723767269671626,0.06293452575087705,0.09342053008841344,Wholesale Trade,0.030393237975167638,0.04546217156226695,1,1,True
ACUMEN OVERSEAS PRIVATE LIMITED,5085.0,IN0000453807,2019,1.23218530530799,22.4301861139627,0.789874483834393,0.054934243480974046,0.08627697026124759,Wholesale Trade,0.030661853763268868,-0.09282425274825562,1,1,True
ADANI ENERGY SOLUTIONS LIMITED,4931.0,IN114777FI,2017,345.685465581715,606.720670832321,175.71770530846,0.5697604881460382,0.36722597715469196,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0753233947593465,0.11778712427412952,1,1,True
ADANI ENERGY SOLUTIONS LIMITED,4931.0,IN114777FI,2018,283.042238409817,1064.89683497828,80.8427755683661,0.26579310700607917,0.7551682119506766,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0840672720238503,0.0549615558648453,1,1,True
ADANI ENERGY SOLUTIONS LIMITED,4931.0,IN114777FI,2019,446.944313854259,1516.51831169715,98.403015110828,0.2947173867977099,0.4240988064614555,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.08749766665844828,-0.06125916504782458,1,1,True
ADANI GREEN ENERGY LIMITED,4931.0,IN999003FI,2017,49.9409631130518,231.781483555483,-21.5439678539895,0.21546571515104276,1.9871083735066581,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0753233947593465,0.11778712427412952,1,1,True
ADANI GREEN ENERGY LIMITED,4931.0,IN999003FI,2018,70.7954729255941,301.269219445616,-68.5128644353822,0.2349907270841316,0.2997984775323921,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0840672720238503,0.0549615558648453,1,1,True
ADANI GREEN ENERGY LIMITED,4931.0,IN999003FI,2019,141.538401665166,338.657487770543,-3.05096835829318,0.4179396788092433,0.12410251665844751,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.08749766665844828,-0.06125916504782458,1,1,True
ADANI HARBOUR SERVICES LIMITED,4412.0,IN0000378878,2017,134.103538934905,160.489329488967,133.630321533345,0.835591620713476,34.09413931952583,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0753233947593465,0.11778712427412952,1,1,True
ADANI HARBOUR SERVICES LIMITED,4412.0,IN0000378878,2018,154.910458141755,183.859747191224,164.314690623077,0.8425468897258942,0.14561976037082025,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0840672720238503,0.0549615558648453,1,1,True
ADANI HARBOUR SERVICES LIMITED,4412.0,IN0000378878,2019,162.619797116183,192.031317801246,184.941172433409,0.8468399789064399,0.044444587436113014,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.08749766665844828,-0.06125916504782458,1,1,True
ADANI TOTAL GAS LIMITED,4923.0,IN116360FI,2017,47.2571685807779,211.67331079999,24.9015667741187,0.22325520587444855,0.2544887667227673,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0753233947593465,0.11778712427412952,1,1,True
ADANI TOTAL GAS LIMITED,4923.0,IN116360FI,2018,56.5321154475212,248.996327025071,33.062844729051,0.22703995726743825,0.17632367578143815,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.0840672720238503,0.0549615558648453,1,1,True
ADANI TOTAL GAS LIMITED,4923.0,IN116360FI,2019,72.6448831189424,249.135443598311,57.8781962648034,0.2915879092501589,0.000558709338816854,"Transportation, Communications, Electric, Gas, and Sanitary Services",0.08749766665844828,-0.06125916504782458,1,1,True
ADS SPIRITS PRIVATE LIMITED,2519.0,IN0009420721,2017,5.27485967021668,81.7969315905674,2.73327019569045,0.06448725603326864,0.4304050488790865,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ADS SPIRITS PRIVATE LIMITED,2519.0,IN0009420721,2018,7.60224527907893,105.450170022174,4.62180547763538,0.07209324818993021,0.28917024112838763,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ADS SPIRITS PRIVATE LIMITED,2519.0,IN0009420721,2019,10.5973674730017,110.213996777392,7.76523844250897,0.09615264651372774,0.045176093639453185,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ADVENT CHEMBIO PRIVATE LIMITED,2834.0,IN0013820192,2017,0.404021271575242,2.82687899337988,0.26754924725974,0.14292131800526245,0.19634303921033558,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ADVENT CHEMBIO PRIVATE LIMITED,2834.0,IN0013820192,2018,0.397182059881091,3.2354212695783,0.252873657570034,0.12276053928917242,0.144520609886438,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ADVENT CHEMBIO PRIVATE LIMITED,2834.0,IN0013820192,2019,0.557592324145697,4.05342901130151,0.377892940858193,0.13756064867327242,0.25282881997923834,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
AET LABORATORIES PRIVATE LIMITED,2833.0,IN0000512835,2017,0.331298303646036,5.4648353943103,0.279668716968969,0.060623656476637235,0.4877353112494214,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
AET LABORATORIES PRIVATE LIMITED,2833.0,IN0000512835,2018,1.01647935649902,7.48246872688625,0.775908488987759,0.13584812628037768,0.369202947023181,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
AET LABORATORIES PRIVATE LIMITED,2833.0,IN0000512835,2019,2.1960671266797,14.0639214964578,1.66820184640763,0.15614898925828125,0.8795830640658557,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
AFFLE (INDIA) LTD,7319.0,IN001037176IND,2017,2.40406124372967,13.0170146053657,1.35769424079917,0.18468606793593823,0.2632347273342657,Services,0.06522451679496792,0.14383622640009697,1,1,True
AFFLE (INDIA) LTD,7319.0,IN001037176IND,2018,8.97800080176443,36.057728381902,7.05798488201573,0.24898963979856936,1.7700459341144756,Services,0.06619348255310262,0.09580127709270791,1,1,True
AFFLE (INDIA) LTD,7319.0,IN001037176IND,2019,10.5934927431867,44.5775660322234,8.69088234479539,0.23764179353195444,0.2362832611107486,Services,0.06351244199660123,-0.021409782834035607,1,1,True
AFFORDABLE ROBOTIC & AUTOMATION LIMITED,3711.0,IN897186FI,2017,1.34010617363267,10.0053040900547,0.78714287662413,0.13393957460670677,0.38890239903377855,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
AFFORDABLE ROBOTIC & AUTOMATION LIMITED,3711.0,IN897186FI,2018,1.51288175566494,11.9076695475001,0.731777470264584,0.1270510362779218,0.19013569605908898,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
AFFORDABLE ROBOTIC & AUTOMATION LIMITED,3711.0,IN897186FI,2019,0.803890367170796,11.530259414901,0.407184890113771,0.06972005904150755,-0.031694709959291245,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
AGAPPE DIAGNOSTICS LIMITED,3844.0,IN0000401808,2017,2.6543529687915,23.5096926461477,1.76633391742408,0.11290462230804378,0.21607008719872756,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
AGAPPE DIAGNOSTICS LIMITED,3844.0,IN0000401808,2018,3.28223548199702,27.4435316356853,2.25417906994093,0.11959960276136881,0.16732838870959044,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
AGAPPE DIAGNOSTICS LIMITED,3844.0,IN0000401808,2019,2.13173414257513,27.1841718471556,1.49912513903892,0.07841821169174897,-0.009450670998642496,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
AGARWAL INDUSTRIAL CORPORATION LTD,5171.0,IN34699FI,2017,3.56994715763256,63.7641538355593,1.57998957572971,0.05598674087072587,0.37449430762566416,Wholesale Trade,0.030129206351696657,0.13925725739142802,1,1,True
AGARWAL INDUSTRIAL CORPORATION LTD,5171.0,IN34699FI,2018,4.26347334457561,76.9147448063213,1.94376854497381,0.05543115764488909,0.20623799077889315,Wholesale Trade,0.030393237975167638,0.04546217156226695,1,1,True
AGARWAL INDUSTRIAL CORPORATION LTD,5171.0,IN34699FI,2019,5.29096279679239,104.506649757631,3.38974523178209,0.05062800127133583,0.358733621502467,Wholesale Trade,0.030661853763268868,-0.09282425274825562,1,1,True
AIRAN LIMITED,7299.0,IN117593FI,2017,0.866765778595582,5.73869113208726,0.778933062055148,0.15103893181306738,0.22275726999165069,Services,0.06522451679496792,0.14383622640009697,1,1,True
AIRAN LIMITED,7299.0,IN117593FI,2018,1.11540477578714,7.1756782003101,0.895906231177971,0.15544241877219875,0.2504032775327609,Services,0.06619348255310262,0.09580127709270791,1,1,True
AIRAN LIMITED,7299.0,IN117593FI,2019,0.918606777442619,7.66230805565603,0.891970497166738,0.1198864324913872,0.06781656615048615,Services,0.06351244199660123,-0.021409782834035607,1,1,True
AKRY ORGANICS PVT LTD,2869.0,IN0001060236,2017,6.8750709109325,37.4815486587659,4.16348446518229,0.18342547618625707,0.38746410426601274,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
AKRY ORGANICS PVT LTD,2869.0,IN0001060236,2018,7.89081871311329,44.7448701196576,4.4805922896035,0.17635136032379822,0.19378392091045593,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
AKRY ORGANICS PVT LTD,2869.0,IN0001060236,2019,4.97024632947659,51.5482341526422,1.53127040696349,0.0964193325179468,0.1520479110742956,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ALANKIT LTD,6099.0,IN31638FI,2017,3.93983466458973,16.1951506688213,3.34260909015778,0.24327249218956948,0.2341927220981157,"Finance, Insurance, and Real Estate",0.10478969853781811,0.20315834245212483,1,1,True
ALANKIT LTD,6099.0,IN31638FI,2018,2.47397398023307,18.9329674632139,2.02224039507844,0.1306701648877766,0.16905164085094992,"Finance, Insurance, and Real Estate",0.07952076176714172,0.04955196324861877,1,1,True
ALANKIT LTD,6099.0,IN31638FI,2019,2.77268024877738,21.0042192166317,1.8515398410894,0.13200587082912835,0.10939921369654138,"Finance, Insurance, and Real Estate",0.05804177927105415,-0.04970228052292325,1,1,True
ALCOBREW DISTILLERIES INDIA LIMITED,2084.0,IN0000737001,2017,5.95547943409905,53.3822083592587,2.83222920961585,0.11156300230254752,0.24876010435531382,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ALCOBREW DISTILLERIES INDIA LIMITED,2084.0,IN0000737001,2018,5.6144237824399,66.8901828083936,2.56190061846748,0.0839349445122967,0.25304263094975643,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ALCOBREW DISTILLERIES INDIA LIMITED,2084.0,IN0000737001,2019,6.08125645714905,69.3841938487161,2.7464021256566,0.08764613552199654,0.037285158084656045,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ALKYL AMINES CHEMICALS LIMITED,2899.0,IN31181FI,2017,15.6924455812247,94.7316512606805,10.1469925752003,0.16565155755643454,0.22664523038554885,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ALKYL AMINES CHEMICALS LIMITED,2899.0,IN31181FI,2018,20.6892160436139,122.54845319704,12.4479225022551,0.16882478320920677,0.29363788729718054,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ALKYL AMINES CHEMICALS LIMITED,2899.0,IN31181FI,2019,30.8895556736989,131.900021199083,26.7056964385724,0.23418916382944185,0.0763091475908475,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ALLEGION INDIA PRIVATE LIMITED,8721.0,IN0012153694,2017,0.836438662081026,5.77994160675025,0.610585740837269,0.1447140332878398,0.28289961151472376,Services,0.06522451679496792,0.14383622640009697,1,1,True
ALLEGION INDIA PRIVATE LIMITED,8721.0,IN0012153694,2018,1.02595149286389,7.44957647313569,0.728722735200636,0.13771943902631614,0.2888670820541708,Services,0.06619348255310262,0.09580127709270791,1,1,True
ALLEGION INDIA PRIVATE LIMITED,8721.0,IN0012153694,2019,1.25201262011295,9.12530309679285,0.916419365780521,0.13720230515444232,0.22494253595490776,Services,0.06351244199660123,-0.021409782834035607,1,1,True
ALLIANCE INSURANCE BROKERS PRIVATE LIMITED,6411.0,IN0000723421,2017,1.67115695290687,9.11710516072763,1.15716567640565,0.18329907612620933,0.3000149879850389,"Finance, Insurance, and Real Estate",0.10478969853781811,0.20315834245212483,1,1,True
ALLIANCE INSURANCE BROKERS PRIVATE LIMITED,6411.0,IN0000723421,2018,2.52451228045337,10.9881220089389,1.79028292629458,0.22974920358544115,0.2052204965530906,"Finance, Insurance, and Real Estate",0.07952076176714172,0.04955196324861877,1,1,True
ALLIANCE INSURANCE BROKERS PRIVATE LIMITED,6411.0,IN0000723421,2019,0.948133518610988,10.4515046553156,0.728928074607533,0.09071741819765353,-0.04883612988523045,"Finance, Insurance, and Real Estate",0.05804177927105415,-0.04970228052292325,1,1,True
ALLIED JB FRICTION PRIVATE LIMITED,3799.0,IN0001208264,2017,2.67100628553517,25.9863031295207,3.16617341042915,0.10278515848223445,0.4245539501418627,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ALLIED JB FRICTION PRIVATE LIMITED,3799.0,IN0001208264,2018,4.66510378107373,30.3709075230151,4.65396765982546,0.1536043589589317,0.16872751663215402,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ALLIED JB FRICTION PRIVATE LIMITED,3799.0,IN0001208264,2019,4.72024998219805,29.1034299207193,3.56715771530885,0.16218878651267188,-0.04173328048677183,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ALPINE APPARELS PRIVATE LIMITED,3111.0,IN0000692935,2017,1.46568558816891,22.7548340197359,0.284128767917398,0.0644120535837651,1.3110311051332837,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ALPINE APPARELS PRIVATE LIMITED,3111.0,IN0000692935,2018,1.42419757783115,24.8491724693447,0.498526112279482,0.057313682360574304,0.09203927604096451,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ALPINE APPARELS PRIVATE LIMITED,3111.0,IN0000692935,2019,1.89818118823981,26.4099806671908,0.752874196696188,0.0718736303581595,0.0628112746922096,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ALPINE SPINWEAVE PRIVATE LIMITED,2269.0,IN0015470454,2017,0.346139004027005,5.87634389377898,0.0750859801000915,0.05890380316125588,9.866800087987778,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ALPINE SPINWEAVE PRIVATE LIMITED,2269.0,IN0015470454,2018,1.26396638707034,20.4966043720379,0.246441799406521,0.06166711149455965,2.487985853540112,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ALPINE SPINWEAVE PRIVATE LIMITED,2269.0,IN0015470454,2019,1.37455144795384,24.2919122098449,0.235387514874246,0.056584736355039564,0.18516763893753407,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ALUFLUORIDE LIMITED,3355.0,IN31219FI,2017,1.30717467024922,7.66719809819944,0.992649601986632,0.17048922611719086,0.29003147565423215,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ALUFLUORIDE LIMITED,3355.0,IN31219FI,2018,1.2972721070908,9.47070513548143,1.19433924549446,0.13697735158395416,0.2352237433001143,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ALUFLUORIDE LIMITED,3355.0,IN31219FI,2019,1.89957269511279,10.0453265847601,1.37095926433895,0.18910014314463977,0.060673565596069956,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
AMAZON DATA SERVICES INDIA PRIVATE LIMITED,7374.0,IN0015803827,2017,18.3414022112265,145.301418523304,13.5139082511887,0.12623002856840546,2.925475301890516,Services,0.06522451679496792,0.14383622640009697,1,1,True
AMAZON DATA SERVICES INDIA PRIVATE LIMITED,7374.0,IN0015803827,2018,28.4511055648327,218.255254426971,17.0446409862489,0.13035702457441886,0.5020861918974755,Services,0.06619348255310262,0.09580127709270791,1,1,True
AMAZON DATA SERVICES INDIA PRIVATE LIMITED,7374.0,IN0015803827,2019,38.999334666878,280.715619122609,26.6760755153373,0.13892826764956084,0.28618034814157234,Services,0.06351244199660123,-0.021409782834035607,1,1,True
ANDRITZ TECHNOLOGIES PRIVATE LIMITED,3559.0,IN0000948242,2017,3.08916699728146,27.503380370301,1.87910960224867,0.11231953875085254,0.3382633783169249,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ANDRITZ TECHNOLOGIES PRIVATE LIMITED,3559.0,IN0000948242,2018,6.10991762263104,45.6737237147015,4.30815580808539,0.13377314406848712,0.6606585481405551,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ANDRITZ TECHNOLOGIES PRIVATE LIMITED,3559.0,IN0000948242,2019,6.05124863548782,41.9825752310218,4.60026512312684,0.14413714742816505,-0.08081558023900715,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ANTON PAAR INDIA PRIVATE LIMITED,2678.0,IN0000900825,2017,0.92716941241594,11.9467776434468,0.583201243252493,0.07760832586722854,0.1433851674141069,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ANTON PAAR INDIA PRIVATE LIMITED,2678.0,IN0000900825,2018,1.62706205635145,14.4776486607794,1.08083986303564,0.11238441368999609,0.21184549448117207,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ANTON PAAR INDIA PRIVATE LIMITED,2678.0,IN0000900825,2019,1.74296516277362,16.1107564751775,1.22779986991994,0.10818642597317374,0.11280200622786651,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ANUPAM RASAYAN INDIA LIMITED,2899.0,IN36061FI,2017,9.43695123427548,53.5463323919708,6.28166120911483,0.17623898430979257,0.18134751158551654,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
ANUPAM RASAYAN INDIA LIMITED,2899.0,IN36061FI,2018,12.2954748863094,74.5368800485451,7.12337327148207,0.16495827137252705,0.3920071967379377,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
ANUPAM RASAYAN INDIA LIMITED,2899.0,IN36061FI,2019,15.8005671752058,71.7518779455498,7.05781836831942,0.22021120042595044,-0.03736408206489816,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
APARNA INFRAHOUSING PRIVATE LIMITED (PART IX ),6531.0,IN0001308217,2017,14.7095631987057,36.405143573991,8.11094318790827,0.4040517837488954,0.22858472862826207,"Finance, Insurance, and Real Estate",0.10478969853781811,0.20315834245212483,1,1,True
APARNA INFRAHOUSING PRIVATE LIMITED (PART IX ),6531.0,IN0001308217,2018,33.2285926585738,72.203499056939,21.5695377769265,0.46020751199841503,0.9833323527536777,"Finance, Insurance, and Real Estate",0.07952076176714172,0.04955196324861877,1,1,True
APARNA INFRAHOUSING PRIVATE LIMITED (PART IX ),6531.0,IN0001308217,2019,24.9189299822375,73.2079990223246,18.2007507175952,0.3403853447030909,0.01391206767685138,"Finance, Insurance, and Real Estate",0.05804177927105415,-0.04970228052292325,1,1,True
APOLLO PIPES LIMITED,3089.0,IN31271FI,2017,4.51964128788561,44.1204813189665,3.39151437132619,0.10243862153749234,0.19302491072584682,Manufacturing,0.05248837086810012,0.1388826859319544,1,1,True
APOLLO PIPES LIMITED,3089.0,IN31271FI,2018,4.2554786995668,52.1771301627904,3.45967178491876,0.08155831273759001,0.1826056426170608,Manufacturing,0.05180221415934495,0.08281475731962817,1,1,True
APOLLO PIPES LIMITED,3089.0,IN31271FI,2019,4.4852285835268,53.9263432757053,3.78397013891302,0.08317323799604764,0.0335245174937262,Manufacturing,0.04617818708616245,-0.09854915073749798,1,1,True
ARAVALI TECHNICAL SERVICES PRIVATE LIMITED,7389.0,IN0014384021,2017,0.520659060356207,3.75082443928812,0.352188745661639,0.13881189823297208,322.6601142720212,Services,0.06522451679496792,0.14383622640009697,1,1,True
