Name,SIC,BVD,Industry
HARMAN FINOCHEM LIMITED,2819.0,IN0000239468,Manufacturing
HARMONY ORGANICS PRIVATE LIMITED,2819.0,IN0003520657,Manufacturing
HARSAHAIMAL SHIAMLAL JEWELLERS LUCKNOW PRIVATE LIMITED,5085.0,IN0012152706,Wholesale Trade
HARSCO INDIA PRIVATE LIMITED,7389.0,IN0003524365,Services
HARSH CONSTRUCTIONS PRIVATE LIMITED,1629.0,IN0003524899,Construction
HARSORIA HEALTHCARE PRIVATE LIMITED,2834.0,IN0003534071,Manufacturing
HARYANA LIQUORS PRIVATE LIMITED,2083.0,IN0003537781,Manufacturing
HASTI PETRO CHEMICAL AND SHIPPING LIMITED,2999.0,IN0003542045,Manufacturing
HATSUN AGRO PRODUCT LIMITED,2024.0,IN31216FI,Manufacturing
HAYAGREEVAS FABRICS PRIVATE LIMITED,5131.0,IN0003548007,Wholesale Trade
HCL TECHNOLOGIES LIMITED,7371.0,IN30691FI,Services
HEAD DIGITAL WORKS PRIVATE LIMITED,7375.0,IN0016582168,Services
HERE SOLUTIONS INDIA PRIVATE LIMITED,7375.0,IN0011696457,Services
HERMAN MILLER FURNITURE (INDIA) PRIVATE LIMITED,5722.0,IN0000401604,Retail Trade
HERO FUTURE ENERGIES PRIVATE LIMITED,4939.0,IN0014517497,"Transportation, Communications, Electric, Gas, and Sanitary Services"
HERTZ CHEMICALS PRIVATE LIMITED,2899.0,IN0007993123,Manufacturing
HETERO DRUGS LIMITED,2834.0,IN0000218185,Manufacturing
HETERO LABS LIMITED,2819.0,IN0007994797,Manufacturing
HEWLETT PACKARD (INDIA) SOFTWARE OPERATION PRIVATE LIMITED,7371.0,IN0000222302,Services
HEXAGON CAPABILITY CENTER INDIA PRIVATE LIMITED,7371.0,IN0003893162,Services
HEXAWARE TECHNOLOGIES LIMITED,7375.0,IN30308FI,Services
HI- TECH INKS PRIVATE LIMITED,2851.0,IN0003557423,Manufacturing
HI-TECH MEDICS PRIVATE LIMITED,3844.0,IN0003562941,Manufacturing
HID INDIA PRIVATE LIMITED,3571.0,IN0003599749,Manufacturing
HIL LTD,3241.0,IN31294FI,Manufacturing
HILL-BROW METALLICS & CONSTRUCTION PRIVATE LIMITED,3281.0,IN0003582687,Manufacturing
HIND HIGH VACUUM COMPANY PRIVATE LIMITED,3561.0,IN0003696035,Manufacturing
HIND RECTIFIERS LIMITED,3699.0,IN31243FI,Manufacturing
HINDALCO-ALMEX AEROSPACE LIMITED,1041.0,IN0000271386,Mining
HINDUJA RENEWABLES ENERGY PRIVATE LIMITED,4939.0,IN0002905511,"Transportation, Communications, Electric, Gas, and Sanitary Services"
HINDUSTAN ADHESIVES LIMITED,2891.0,IN33321FI,Manufacturing
HINDUSTAN AEGIS LPG LIMITED,2999.0,IN0000235625,Manufacturing
HINDUSTAN FIELD SERVICES PRIVATE LIMITED,5085.0,IN0000253908,Wholesale Trade
HINDUSTAN FOODS LIMITED,2099.0,IN32099FI,Manufacturing
HINE HYDRAULICS INDIA PRIVATE LIMITED,3559.0,IN0003609016,Manufacturing
HITECH PROJECTS PRIVATE LIMITED,1629.0,IN0015826856,Construction
HK CEMENT INDUSTRIES PRIVATE LIMITED,3281.0,IN0003619757,Manufacturing
HLL INFRA TECH SERVICES LIMITED,1629.0,IN0012095512,Construction
HMM SHIPPING INDIA PRIVATE LIMITED,3731.0,IN0007308552,Manufacturing
HNB ENGINEERS PRIVATE LIMITED,3559.0,IN0003620876,Manufacturing
HOLLIS VITRIFIED PRIVATE LIMITED,3251.0,IN0003624703,Manufacturing
HONEST MARKETING PRIVATE LIMITED,5085.0,IN0009098509,Wholesale Trade
HP PPS INDIA OPERATIONS PRIVATE LIMITED,7375.0,IN0014385902,Services
HSBC SOFTWARE DEVELOPMENT (INDIA) PRIVATE LIMITED,7371.0,IN0003631822,Services
HSD BATTERIES (INDIA) PRIVATE LIMITED,3612.0,IN0003631646,Manufacturing
HTL AIRCON PRIVATE LIMITED,3631.0,IN0003632905,Manufacturing
HUAWEI TECHNOLOGIES INDIA PRIVATE LIMITED,1041.0,IN0003639544,Mining
HUDL INDIA PRIVATE LIMITED,8721.0,IN0006138318,Services
HUGHES SYSTIQUE PRIVATE LIMITED,7371.0,IN0003638038,Services
HYDERABAD INSTITUTE OF NEURO SCIENCES PRIVATE LIMITED,8011.0,IN0015249008,Services
HYOSEONG ELECTRIC INDIA PRIVATE LIMITED,5013.0,IN0003662134,Wholesale Trade
HYUNDAI MOTOR INDIA ENGINEERING PRIVATE LIMITED,5012.0,IN0003647487,Wholesale Trade
HYUNDAI POLYTECH INDIA PRIVATE LIMITED,5013.0,IN0003647518,Wholesale Trade
I & B SEEDS PRIVATE LIMITED,711.0,IN0012306696,Services
I-EXCEED TECHNOLOGY SOLUTIONS PRIVATE LIMITED,7375.0,IN0009445695,Services
IBS SOFTWARE PRIVATE LIMITED,7371.0,IN0012138299,Services
ICF CONSULTING INDIA PRIVATE LIMITED,8742.0,IN0003677127,Services
ICHIBAN CROP SCIENCE LIMITED,3841.0,IN0003625824,Manufacturing
ICRA ANALYTICS LIMITED,7375.0,IN0003663407,Services
IDP EDUCATION INDIA PRIVATE LIMITED,8299.0,IN0003673666,Services
IG3 INFRA LIMITED,1611.0,IN0000253806,Construction
IKIO LIGHTING LIMITED,3691.0,IN0015736509,Manufacturing
IMPERIAL DYEING LIMITED,2211.0,IN0003723003,Manufacturing
IMPERIAL FRAGRANCES & FLAVOURS PRIVATE LIMITED,5199.0,IN0003721779,Wholesale Trade
INCHEM LABORATORIES PRIVATE LIMITED,2819.0,IN0003738312,Manufacturing
INDCHEMIE HEALTH SPECIALITIES PRIVATE LIMITED,2834.0,IN0003743789,Manufacturing
INDIA GRID TRUST,4911.0,IN002053964IND,"Transportation, Communications, Electric, Gas, and Sanitary Services"
INDIA PESTICIDES LIMTED,2879.0,IN001645300IND,Manufacturing
INDIAIDEAS COM LIMITED,7374.0,IN0000270488,Services
INDIAN COMPRESSORS LIMITED,3694.0,IN0003760111,Manufacturing
INDIAN HIGHWAYS MANAGEMENT COMPANY LIMITED,8742.0,IN0015292805,Services
INDIAN IMMUNOLOGICALS LIMITED,7371.0,IN0000229475,Services
INDIAN METALS & ALLOYS MANUFACTURING COMPANY PRIVATE LIMITED,3321.0,IN0003764543,Manufacturing
INDIANOIL - ADANI GAS PRIVATE LIMITED,4939.0,IN0013350608,"Transportation, Communications, Electric, Gas, and Sanitary Services"
INDIGO PAINTS LTD,2851.0,IN918989FI,Manufacturing
INDO-NATIONAL LIMITED,3692.0,IN30555FI,Manufacturing
INDOCOOL COMPOSITES PRIVATE LIMITED,3531.0,IN0014248418,Manufacturing
INDOSPACE AS INDUSTRIAL PARK PRIVATE LIMITED,1799.0,IN0000824319,Construction
INDUSVIVA HEALTHSCIENCES PRIVATE LIMITED,2011.0,IN0011977361,Manufacturing
INDUTCH COMPOSITES TECHNOLOGY PRIVATE LIMITED,3569.0,IN0003810281,Manufacturing
INFINX SERVICES PRIVATE LIMITED,3571.0,IN0008993938,Manufacturing
INFOBLOX TECHNICAL SUPPORT AND SOFTWARE DEVELOPMENT PRIVATE LIMITED,7371.0,IN0003867795,Services
INFOR (INDIA) PRIVATE LIMITED,8111.0,IN0003870672,Services
INFOSYS BPM LIMITED,7371.0,IN0000217565,Services
INGENERO TECHNOLOGIES (INDIA) PRIVATE LIMITED,5085.0,IN0003832317,Wholesale Trade
INGENICO INTERNATIONAL INDIA PRIVATE LIMITED,5064.0,IN0003832419,Wholesale Trade
INOX WORLD INDUSTRIES PRIVATE LIMITED,5199.0,IN0003854296,Wholesale Trade
INSECTICIDES (INDIA) LIMITED,2879.0,IN33142FI,Manufacturing
INSTITUTE OF NEUROSCIENCES KOLKATA,8062.0,IN0003865724,Services
INTAS PHARMACEUTICALS LIMITED,2834.0,IN0000217945,Manufacturing
INTEGRATED COAL MINING LTD,4911.0,IN0003874007,"Transportation, Communications, Electric, Gas, and Sanitary Services"
INTEGRATED ELECTRIC CO PRIVATE LIMITED,3612.0,IN0003874755,Manufacturing
INTEGRATION WIZARDS SOLUTIONS PRIVATE LIMITED,7371.0,IN0011781683,Services
INTEGREON MANAGED SOLUTIONS (INDIA) PRIVATE LIMITED,7371.0,IN0003878439,Services
INTERACTIVE BROKERS SOFTWARE SERVICES (INDIA) PRIVATE LIMITED,7375.0,IN0015220779,Services
INTERGLOBE AIR TRANSPORT LIMITED,4512.0,IN0003893017,"Transportation, Communications, Electric, Gas, and Sanitary Services"
INTERLINK FOODS PRIVATE LIMITED,2051.0,IN0020010357,Manufacturing
INTERNATIONAL CARGO TERMINAL PRIVATE LIMITED,4225.0,IN0008853134,"Transportation, Communications, Electric, Gas, and Sanitary Services"
INTERNATIONAL FLAVOURS & FRAGRANCES INDIA PRIVATE LIMITED,2841.0,IN0000227874,Manufacturing
INTERNATIONAL PACKAGING PRODUCTS PRIVATE LIMITED,2611.0,IN0003897853,Manufacturing
INTERNATIONAL SWITCHGEARS PRIVATE LIMITED,3612.0,IN0003898644,Manufacturing
INTEROCEAN SHIPPING (INDIA) PRIVATE LIMITED,4499.0,IN0019886875,"Transportation, Communications, Electric, Gas, and Sanitary Services"
INTERSOFT DATA LABS & SOLUTIONS PRIVATE LIMITED,7375.0,IN0005438414,Services
INTERTRUSTVITEOS CORPORATE AND FUND SERVICES PRIVATE LIMITED,7375.0,IN0010488961,Services
INVAC CAST LIMITED,3441.0,IN0003907293,Manufacturing
INVITROGEN BIOSERVICES INDIA PRIVATE LIMITED,8731.0,IN0003912322,Services
IOL CHEMICALS AND PHARMACEUTICALS LIMITED,2899.0,IN31362FI,Manufacturing
IPCA LABORATORIES LIMITED,2834.0,IN30642FI,Manufacturing
IPSOS RESEARCH PRIVATE LIMITED,8743.0,IN0008055474,Services
IQVIA RDS (INDIA) PRIVATE LIMITED,8731.0,IN0010950863,Services
IRB AHMEDABAD VADODARA SUPER EXPRESS TOLLWAY PRIVATE LIMITED,1799.0,IN0003918355,Construction
IRCON INFRASTRUCTURE & SERVICES LIMITED,1799.0,IN0003918063,Construction
IRCON INTERNATIONAL LIMITED,1622.0,IN33956FI,Construction
IREL (INDIA) LIMITED,2011.0,IN0000225164,Manufacturing
ISCON SURGICALS LIMITED,2834.0,IN0000272246,Manufacturing
ISERVEU TECHNOLOGY PRIVATE LIMITED,7375.0,IN0016296364,Services
ITC INFOTECH INDIA LIMITED,6159.0,IN0000226349,"Finance, Insurance, and Real Estate"
ITRON INDIA PRIVATE LIMITED,7389.0,IN0003942009,Services
J K TECHNOSOFT LIMITED,4899.0,IN0009358868,"Transportation, Communications, Electric, Gas, and Sanitary Services"
J S AUTO CAST FOUNDRY INDIA PRIVATE LIMITED,3321.0,IN0009364365,Manufacturing
JABIL CIRCUIT INDIA PRIVATE LIMITED,3672.0,IN0000400725,Manufacturing
JAGDISH ELECTRONICS (INDIA) PVT LTD,3648.0,IN0004010382,Manufacturing
JAIDAYAL HITEX PRIVATE LIMITED,2281.0,IN0008639902,Manufacturing
JAIN CORD INDUSTRIES PRIVATE LIMITED,2299.0,IN0003978853,Manufacturing
JAINAM BROKING LIMITED,6111.0,IN0003983898,"Finance, Insurance, and Real Estate"
JANUS GLOBAL TRADE PRIVATE LIMITED,5085.0,IN0004053243,Wholesale Trade
JASMER FOODS PRIVATE LIMITED,2652.0,IN0004060412,Manufacturing
JASMI HOME FURNISHINGS PRIVATE LIMITED,2434.0,IN0004060431,Manufacturing
JAVI HOME PRIVATE LIMITED,2269.0,IN0004070393,Manufacturing
JAY JAY MILLS INDIA PRIVATE LIMITED,2281.0,IN0003412305,Manufacturing
JAYASHREE POLYMER EXPORTS PRIVATE LIMITED,5093.0,IN0004090049,Wholesale Trade
JBS ENTERPRISES LIMITED,8711.0,IN0011613279,Services
JCL INFRA PRIVATE LIMITED,2834.0,IN0004103012,Manufacturing
JEEVAN CHEMICALS PRIVATE LIMITED,2819.0,IN0004109439,Manufacturing
JERAI FITNESS LIMITED,7999.0,IN0004119024,Services
JEYAVISHNU CLOTHING PRIVATE LIMITED,2269.0,IN0004122074,Manufacturing
JKS INDIA HOLDINGS LIMITED,6019.0,IN0004150754,"Finance, Insurance, and Real Estate"
JMS MINES & MINERALS PRIVATE LIMITED,1499.0,IN0013719735,Mining
JNB STEEL INDUSTRIES PRIVATE LIMITED,3312.0,IN0004159044,Manufacturing
JODAS EXPOIM PRIVATE LIMITED,2834.0,IN0004182484,Manufacturing
JOHN CRANE SEALING SYSTEMS INDIA PRIVATE LIMITED,3999.0,IN0004160227,Manufacturing
JONES LANG LASALLE PROPERTY CONSULTANTS (INDIA) PRIVATE LIMITED,8742.0,IN0004175574,Services
JP INFRA REALTY PRIVATE LIMITED,1629.0,IN0005972085,Construction
JRD DENIMS LIMITED,2257.0,IN0016710671,Manufacturing
JSW STRUCTURAL METAL DECKING LIMITED,3441.0,IN0007788815,Manufacturing
JSW TECHNO PROJECTS MANAGEMENT LIMITED,7389.0,IN0007788872,Services
JU AGRI SCIENCES PRIVATE LIMITED,7389.0,IN0009738345,Services
JUBILANT BIOSYS LIMITED,2819.0,IN0000254514,Manufacturing
JUBILEE PLOT & HOUSING PRIVATE LIMITED,1629.0,IN0004200941,Construction
K K GUPTA CONSTRUCTIONS PRIVATE LIMITED,1629.0,IN0009375795,Construction
K K SPINTEX INDIA PRIVATE LIMITED,2281.0,IN0005227087,Manufacturing
K M JEWELLERS PRIVATE LIMITED,5051.0,IN0009388337,Wholesale Trade
K PATEL PHYTO EXTRACTIONS PRIVATE LIMITED,2834.0,IN0009391938,Manufacturing
K.RAHEJA IT PARK (HYDERABAD) LIMITED,1629.0,IN0010156918,Construction
K12 TECHNO SERVICES PRIVATE LIMITED,8211.0,IN0009249326,Services
KAKINADA SEAPORTS LIMITED,2834.0,IN0000234746,Manufacturing
KALEESUWARI REFINERY AND INDUSTRY PRIVATE LIMITED,2999.0,IN0010105734,Manufacturing
KALPATARU PROJECTS INTERNATIONAL LIMITED,4911.0,IN30629FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KALPSUTRA CHEMICALS PRIVATE LIMITED,3211.0,IN0004269192,Manufacturing
KALTHIA ENGINEERING AND CONSTRUCTION LIMITED,3569.0,IN0004271793,Manufacturing
KALYANI ALLOY CASTINGS LTD,5051.0,IN0004274629,Wholesale Trade
KAMAC ENGINEER'S PRIVATE LIMITED,8711.0,IN0004278648,Services
KAMAL WATCH COMPANY PRIVATE LIMITED,2074.0,IN0004285368,Manufacturing
KAMSONS POLYMERS PRIVATE LIMITED,2834.0,IN0011677516,Manufacturing
KANAKADURGA AGRO OIL PRODUCTS PRIVATE LIMITED,2041.0,IN0000254293,Manufacturing
KANEKA INDIA PRIVATE LIMITED,3069.0,IN0004314058,Manufacturing
KANJALOCHANA FINSERVE PRIVATE LIMITED,7389.0,IN0017480463,Services
KANODIA GLOBAL PRIVATE LIMITED,2326.0,IN0004327139,Manufacturing
KAPCO INTERNATIONAL LIMITED,7389.0,IN0004368494,Services
KAPOOR INDUSTRIES LIMITED,2399.0,IN0004386554,Manufacturing
KAPSTON FACILITIES MANAGEMENT LIMITED,7389.0,IN121081FI,Services
KARNATAKA POWER CORPORATION LIMITED,8062.0,IN0000212838,Services
KARNATAKA ROAD DEVELOPMENT CORPORATION LIMITED,1799.0,IN0000287453,Construction
KATALINE INFRA-PRODUCTS PRIVATE LIMITED,2851.0,IN0004499849,Manufacturing
KATHERI INDUSTRIAL PRIVATE LIMITED,2281.0,IN0011142743,Manufacturing
KAUVERY HOSPITAL MEDICAL SERVICES PRIVATE LIMITED,8062.0,IN0001090731,Services
KAY PEE EQUIPMENTS PVT LTD,3743.0,IN0004539352,Manufacturing
KEERTANA FINSERV PRIVATE LIMITED,6021.0,IN0009905794,"Finance, Insurance, and Real Estate"
KEI INDUSTRIES LIMITED,3357.0,IN30982FI,Manufacturing
KELLOGG BROWN & ROOT ENGINEERING & CONSTRUCTION INDIA PRIVATE LIMITED,8711.0,IN0004543535,Services
KEN ENTERPRISES PRIVATE LIMITED,2299.0,IN0015001272,Manufacturing
KENNAMETAL INDIA LIMITED,3541.0,IN30755FI,Manufacturing
KERALA COMMUNICATORS CABLE LIMITED,7375.0,IN0004553051,Services
KESHAVJI CHHAGANLAL JEWELLERS PRIVATE LIMITED,3911.0,IN0004615366,Manufacturing
KESHO PACKAGING PRIVATE LIMITED,4783.0,IN0004560628,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KETI SANGAM INFRASTRUCTURE (INDIA) LIMITED,1611.0,IN0004562609,Construction
KG PETROCHEM LTD,2299.0,IN32861FI,Manufacturing
KHADIM DEVELOPMENT COMPANY PRIVATE LIMITED,6531.0,IN0004571956,"Finance, Insurance, and Real Estate"
KHARAGPUR METAL REFORMING INDUSTRIES PVT LTD,3312.0,IN0011532543,Manufacturing
KHETAN VINIYOG PRIVATE LIMITED,3251.0,IN0004604335,Manufacturing
KHFM HOSPITALITY & FACILITY MANAGEMENT SERVICES LTD,8059.0,IN001142806IND,Services
KIMS HOSPITAL ENTERPRISES PRIVATE LIMITED,8011.0,IN0010901311,Services
KIRLOSKAR PNEUMATIC COMPANY LIMITED,3563.0,IN31560FI,Manufacturing
KISAN PHOSPHATES PRIVATE LIMITED,3281.0,IN0004626604,Manufacturing
KISANKRAFT LIMITED,3542.0,IN0004627072,Manufacturing
KISANMITRA WAREHOUSING PRIVATE LIMITED,7389.0,IN0004627091,Services
KITEX GARMENTS LIMITED,2299.0,IN32471FI,Manufacturing
KKV AGRO POWERS LIMITED,4911.0,IN116987FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KMC SPECIALITY HOSPITALS INDIA LIMITED,8062.0,IN32310FI,Services
KNOWN-YOU SEED (INDIA) PRIVATE LIMITED,173.0,IN0008072719,Construction
KOHINOOR ROPES PRIVATE LIMITED,3069.0,IN0014924153,Manufacturing
KONTACT CONSORTIUM INDIA PRIVATE LIMITED,3648.0,IN0004677294,Manufacturing
KOTAK MAHINDRA TRUSTEE COMPANY LIMITED,6159.0,IN0000282092,"Finance, Insurance, and Real Estate"
KRISHNA BELTS PRIVATE LIMITED,3069.0,IN0004716858,Manufacturing
KRISHNA LANDI RENZO INDIA PRIVATE LIMITED,7538.0,IN0008654152,Services
KRISHNA PROMOTIONS PRIVATE LIMITED,5093.0,IN0004725058,Wholesale Trade
KRISHNAVENI CARBON PRODUCTS PRIVATE LIMITED,3321.0,IN0004731208,Manufacturing
KRYSTAL FAMILY HOLDINGS PRIVATE LIMITED,7389.0,IN0016498379,Services
KSB LIMITED,3561.0,IN30621FI,Manufacturing
KUMAR ORGANIC PRODUCTS LIMITED,8062.0,IN0007708048,Services
KUMAR SPINTEX PRIVATE LIMITED,2299.0,IN0007708865,Manufacturing
KUNNATHAN CHIP BOARDS PRIVATE LIMITED,2499.0,IN0007720894,Manufacturing
KUSUM HEALTHCARE PRIVATE LIMITED,6019.0,IN0008065002,"Finance, Insurance, and Real Estate"
KWALITY CHEMICAL INDUSTRIES PRIVATE LIMITED,2819.0,IN0007730493,Manufacturing
L&T ENERGY HYDROCARBON ENGINEERING LIMITED,8711.0,IN0000245832,Services
L&T SAMAKHIALI GANDHIDHAM TOLLWAY LIMITED,1611.0,IN0009498592,Construction
L&T THALES TECHNOLOGY SERVICES PRIVATE LIMITED,7371.0,IN0005618911,Services
LAKSHMI INFRASTRUCTURE & DEVELOPERS INDIA PRIVATE LIMITED,1799.0,IN0013883823,Construction
LALCHND JEWELLERS PRIVATE LIMITED,3911.0,IN0010722106,Manufacturing
LAMINAAR AVIATION INFOTECH (INDIA) PRIVATE LIMITED,3571.0,IN0000296738,Manufacturing
LAPP INDIA PRIVATE LIMITED,3499.0,IN0010143044,Manufacturing
LARK LABORATORIES (INDIA) LTD,2834.0,IN0010671304,Manufacturing
LAULS PRIVATE LIMITED,5085.0,IN0010125573,Wholesale Trade
LAURUS LABS LIMITED,2834.0,IN38049FI,Manufacturing
LAVISH GRANITO PRIVATE LIMITED,3251.0,IN0012483281,Manufacturing
LCM LOGISTICS PRIVATE LIMITED,4789.0,IN0015072604,"Transportation, Communications, Electric, Gas, and Sanitary Services"
LEARNING MATE SOLUTIONS PRIVATE LIMITED,7375.0,IN0007479566,Services
LEASE PLAN INDIA PRIVATE LIMITED,7389.0,IN0007479789,Services
LEE PHARMA LIMITED,2834.0,IN0007481336,Manufacturing
LEEFORD HEALTHCARE LIMITED,2834.0,IN0008044077,Manufacturing
LEGACY COMMODITIES PRIVATE LIMITED,5085.0,IN0014967204,Wholesale Trade
LEGEND CARS PRIVATE LIMITED,5012.0,IN0008042006,Wholesale Trade
LENDINGKART TECHNOLOGIES PRIVATE LIMITED,7375.0,IN0013934903,Services
LIGHT MICROFINANCE PRIVATE LIMITED,6111.0,IN0008012366,"Finance, Insurance, and Real Estate"
LINDE ENGINEERING INDIA PRIVATE LIMITED,4899.0,IN0006612933,"Transportation, Communications, Electric, Gas, and Sanitary Services"
LINTL CLOTHING PRIVATE LIMITED,2326.0,IN0008191642,Manufacturing
LITMUS7 SYSTEMS CONSULTING PRIVATE LIMITED,7371.0,IN0008226002,Services
LLOYD SHOES INDIA PRIVATE LIMITED,3111.0,IN0007504909,Manufacturing
LM WIND POWER BLADES (INDIA) PRIVATE LIMITED,3612.0,IN0007505501,Manufacturing
LOGENIX SERVICES PRIVATE LIMITED,5199.0,IN0015458496,Wholesale Trade
LOGISTICS PLUS INDIA PRIVATE LIMITED,4789.0,IN0014216712,"Transportation, Communications, Electric, Gas, and Sanitary Services"
LOGITECH ENGINEERING & DESIGNS INDIA PRIVATE LIMITED,7375.0,IN0000401326,Services
LONGWELL INVESTMENT PRIVATE LIMITED,6111.0,IN0008358884,"Finance, Insurance, and Real Estate"
LORVEN FLEX AND SACK INDIA PRIVATE LIMITED,3559.0,IN0013212839,Manufacturing
LOTUS TRADING AND SECURITIES PRIVATE LIMITED,3694.0,IN0008103295,Manufacturing
LOWE'S SERVICES INDIA PRIVATE LIMITED,7374.0,IN0013225011,Services
LSL TOOLS PRIVATE LIMITED,3441.0,IN0005511832,Manufacturing
LUBRIZOL ADVANCED MATERIALS INDIA PRIVATE LIMITED,2299.0,IN0008367946,Manufacturing
LUCID MEDICAL DIAGNOSTICS PRIVATE LIMITED,2834.0,IN0013238576,Manufacturing
LUKER ELECTRIC TECHNOLOGIES PRIVATE LIMITED,3694.0,IN0014322209,Manufacturing
LUNIA MARKETING PRIVATE LIMITED,5199.0,IN0007543364,Wholesale Trade
LUSTER GOLD PALACE (INDIA) PRIVATE LIMITED,5999.0,IN0007544433,Retail Trade
LUX INDUSTRIES LIMITED,2259.0,IN111027FI,Manufacturing
LYRA NETWORK PRIVATE LIMITED,7375.0,IN0007549243,Services
M AND C PROPERTY DEVELOPMENT PRIVATE LIMITED,6512.0,IN0009131166,"Finance, Insurance, and Real Estate"
M B SUGARS AND PHARMACEUTICALS PRIVATE LIMITED,2061.0,IN0009133012,Manufacturing
M N AUTO PRODUCTS PRIVATE LIMITED,5013.0,IN0009143558,Wholesale Trade
M P STEEL (INDIA) PRIVATE LIMITED,3499.0,IN0009760918,Manufacturing
M R T SIGNALS LIMITED,4173.0,IN0009148252,"Transportation, Communications, Electric, Gas, and Sanitary Services"
M. G. BAKERS PRIVATE LIMITED,2051.0,IN0013186482,Manufacturing
MAC-CHEM PRODUCTS (INDIA) PRIVATE LIMITED,2834.0,IN0007576139,Manufacturing
MACHBIZZ MARKETERS PRIVATE LIMITED,7375.0,IN0012284099,Services
MACO CORPORATION (INDIA) PRIVATE LIMITED,3531.0,IN0004762287,Manufacturing
MACQUARIE GLOBAL SERVICES PRIVATE LIMITED,7299.0,IN0007582142,Services
MADDOCK FILMS PRIVATE LIMITED,8721.0,IN0011385156,Services
MADHEPURA ELECTRIC LOCOMOTIVE PRIVATE LIMITED,3799.0,IN0015217698,Manufacturing
MADHULOKA LIQUOR BOUTIQUE PRIVATE LIMITED,5499.0,IN0013171999,Retail Trade
MADISON COMMUNICATIONS PRIVATE LIMITED,7311.0,IN0010841715,Services
MAERSK LINE INDIA PRIVATE LIMITED,4789.0,IN0011390408,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MAGMA INDUSTRIES LIMITED,2873.0,IN0010667738,Manufacturing
MAHADEV MOTORS PRIVATE LIMITED,5571.0,IN0012727763,Retail Trade
MAHAKALESHWAR INFRATECH PRIVATE LIMITED,6531.0,IN0014397515,"Finance, Insurance, and Real Estate"
MAHARAJA RESOURCES PRIVATE LIMITED,5051.0,IN0011089404,Wholesale Trade
MAHAVEER MEDI-SALES PRIVATE LIMITED,5199.0,IN0015731742,Wholesale Trade
MAHENDRA HOMES PRIVATE LIMITED,6531.0,IN0012986547,"Finance, Insurance, and Real Estate"
MAHESH NAMKEEN PRIVATE LIMITED,2051.0,IN0010660669,Manufacturing
MAHESHRAJ CHEMICALS PRIVATE LIMITED,2834.0,IN0010773212,Manufacturing
MAHINDRA DEFENCE SYSTEMS LIMITED,9229.0,IN0014755205,Public Administration
MAITHRI LABORATORIES PRIVATE LIMITED,2834.0,IN0010145837,Manufacturing
MAKEEN ENERGY INDIA PRIVATE LIMITED,2999.0,IN0013800227,Manufacturing
MAKWELL PLASTISIZERS PRIVATE LIMITED,3089.0,IN0010945846,Manufacturing
MALABAR JEWELS AND GEMS PRIVATE LIMITED,5021.0,IN0010659712,Wholesale Trade
MALABAR KODUNGALLUR SONA BAZAR PRIVATE LIMITED,5999.0,IN0011186739,Retail Trade
MALABAR ORNAMENTS PRIVATE LIMITED,5021.0,IN0010659401,Wholesale Trade
MALABAR RUBY PRIVATE LIMITED,5999.0,IN0011258245,Retail Trade
MALKIT AGROTECH PRIVATE LIMITED,3569.0,IN0013019477,Manufacturing
MANAS MERCHANDISE PRIVATE LIMITED,5085.0,IN0012569103,Wholesale Trade
MANDA PROJECTS PRIVATE LIMITED,1629.0,IN0010807106,Construction
MANGE RAM ENTERPRISES PRIVATE LIMITED,5085.0,IN0013376485,Wholesale Trade
MANHATTAN ASSOCIATES (INDIA) DEVELOPMENT CENTRE PRIVATE LIMITED,7371.0,IN0010669066,Services
MANIPAL HOSPITALS (BENGALURU) PRIVATE LIMITED,8062.0,IN0005354934,Services
MANISHRI REFRACTORIES AND CERAMICS PRIVATE LIMITED,3251.0,IN0010752287,Manufacturing
MANITOU SOUTH ASIA PRIVATE LIMITED,3559.0,IN0012647499,Manufacturing
MANKU AGROTECH PRIVATE LIMITED,3523.0,IN0010789174,Manufacturing
MANNAKRISHNA INVESTMENTS PRIVATE LIMITED,6159.0,IN0010946326,"Finance, Insurance, and Real Estate"
MANSUKH SECURITIES AND FINANCE LIMITED,7389.0,IN0010698936,Services
MANTENA INFRASOL PRIVATE LIMITED,4939.0,IN0012983984,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MAPRA LABORATORIES PVT LTD,2819.0,IN0010861034,Manufacturing
MARELLI MOTHERSON AUTOMOTIVE LIGHTING INDIA PRIVATE LIMITED,3694.0,IN0009236639,Manufacturing
MARIAPPS MARINE SOLUTIONS PRIVATE LIMITED,7375.0,IN0001840843,Services
MARKIT INDIA SERVICES PRIVATE LIMITED,7389.0,IN0013318747,Services
MARKSANS PHARMA LIMITED,2834.0,IN30949FI,Manufacturing
MARKSMEN MARINE PRODUCTS PRIVATE LIMITED,5999.0,IN0014352008,Retail Trade
MARSH INDIA INSURANCE BROKERS PRIVATE LIMITED,6411.0,IN0000401034,"Finance, Insurance, and Real Estate"
MARUTI CLEAN COAL AND POWER LIMITED,2899.0,IN0010618364,Manufacturing
MARWADI SHARES AND FINANCE LIMITED,6141.0,IN0010804923,"Finance, Insurance, and Real Estate"
