Name,SIC,BVD,Industry
INDIA LUXCO RETAIL PRIVATE LIMITED,5999.0,IN0013539694,Retail Trade
INDIA STEEL SUMMIT PRIVATE LIMITED,3312.0,IN0003755768,Manufacturing
INDIA TOURISM DEVELOPMENT CORPORATION LIMITED,7011.0,IN34662FI,Services
INDIAN CLEARING CORPORATION LIMITED,6111.0,IN0003759925,"Finance, Insurance, and Real Estate"
INDIAN EXPRESS HOLDINGS AND ENTERPRISES PRIVATE LIMITED,6712.0,IN0004744035,"Finance, Insurance, and Real Estate"
INDIAN SCHOOL OF BUSINESS,8211.0,IN0003766942,Services
INDIAN TONERS & DEVELOPERS LTD,2893.0,IN31874FI,Manufacturing
INDIAN WRITING INSTRUMENTS P LTD,3999.0,IN0003769139,Manufacturing
INDIANOIL SKYTANKING PRIVATE LIMITED,1389.0,IN0000249331,Mining
INDIC EMS ELECTRONICS PRIVATE LIMITED,3672.0,IN0003770398,Manufacturing
INDITEX TRENT RETAIL INDIA PRIVATE LIMITED,7389.0,IN0001583049,Services
INDO TECH TRANSFORMERS LIMITED,4911.0,IN31592FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
INDUCTIS (INDIA) PRIVATE LIMITED,7389.0,IN0003799551,Services
INDUS COFFEE PRIVATE LIMITED,2051.0,IN0003801347,Manufacturing
INDUS PETROCHEM LIMITED,2999.0,IN0003804518,Manufacturing
INFIBEAM AVENUES LIMITED,7372.0,IN117405FI,Services
INFINEON TECHNOLOGIES INDIA PRIVATE LIMITED,8731.0,IN0003813568,Services
INFOSOFT DIGITAL DESIGN AND SERVICES PRIVATE LIMITED,3672.0,IN0003826616,Manufacturing
INGRAM MICRO INDIA SSC PRIVATE LIMITED,5199.0,IN0011701852,Wholesale Trade
INNOVATION IMAGING TECHNOLOGIES PRIVATE LIMITED,3841.0,IN0015690446,Manufacturing
INNOVATIVE RESINS PRIVATE LIMITED,2819.0,IN0003848816,Manufacturing
INNVOLUTION HEALTHCARE PRIVATE LIMITED,5084.0,IN0003852398,Wholesale Trade
INSPIRA BIO-PHARM PRIVATE LIMITED,2834.0,IN0003859814,Manufacturing
INSPIRAGE SOFTWARE CONSULTING PRIVATE LIMITED,7375.0,IN0003860052,Services
INTEGRA AUTOMATION PRIVATE LIMITED,3571.0,IN0003871717,Manufacturing
INTERGLOBE TECHNOLOGY QUOTIENT PRIVATE LIMITED,7389.0,IN0003893143,Services
INTERPUMP HYDRAULICS INDIA PRIVATE LIMITED,3612.0,IN0003900528,Manufacturing
INTERRAIL INDIA PRIVATE LIMITED,4225.0,IN0014548239,"Transportation, Communications, Electric, Gas, and Sanitary Services"
INTEVA PRODUCTS INDIA AUTOMOTIVE PRIVATE LIMITED,3694.0,IN0000022683,Manufacturing
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,7371.0,IN0003909167,Services
INYANTRA TECHNOLOGIES PRIVATE LIMITED,7375.0,IN0003913303,Services
IRB PATHANKOT AMRITSAR TOLL ROAD LIMITED,1611.0,IN0003918317,Construction
ISA LOGISTICS PRIVATE LIMITED,4491.0,IN0003919512,"Transportation, Communications, Electric, Gas, and Sanitary Services"
ISC PROJECTS PRIVATE LIMITED,1629.0,IN0014281405,Construction
ISHA SNACKS PRIVATE LIMITED,2051.0,IN0003922733,Manufacturing
ISOVOLTA (INDIA) PVT LTD,2819.0,IN0003932588,Manufacturing
IV COUNTY PRIVATE LIMITED,6531.0,IN0003946947,"Finance, Insurance, and Real Estate"
J THOMAS & CO PVT LTD,5085.0,IN0009367486,Wholesale Trade
J.C. FLOWERS ASSET RECONSTRUCTION PRIVATE LIMITED,7389.0,IN0014824352,Services
J.C. INFRA CORPORATION LIMITED,1611.0,IN0009773833,Construction
J.R SPECIALITY CHEMICALS PRIVATE LIMITED,2819.0,IN0009728347,Manufacturing
JADE BLUE LIFESTYLE INDIA LIMITED,2281.0,IN0003956394,Manufacturing
JAGUAR LAND ROVER INDIA LIMITED,3711.0,IN0007998092,Manufacturing
JAHNVI MOTOR PRIVATE LIMITED,5012.0,IN0004019479,Wholesale Trade
JAI AND SONS PRIVATE LIMITED,5013.0,IN0015137558,Wholesale Trade
JAI BALAJI INDUSTRIES LIMITED,3462.0,IN32012FI,Manufacturing
JAI DURGA MULTI-TRADE PRIVATE LIMITED,5199.0,IN0004024722,Wholesale Trade
JAI HIND SUGAR PRIVATE LIMITED,5141.0,IN0003959755,Wholesale Trade
JAINEX PARIWAHAN PRIVATE LIMITED,5199.0,IN0003984884,Wholesale Trade
JAIPRAKASH POWER VENTURES LIMITED,4911.0,IN31376FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
JAIPUR RATNA MANUFACTURING PRIVATE LIMITED,3911.0,IN0007998429,Manufacturing
JAKSONS DEVELOPERS PRIVATE LIMITED,1629.0,IN0003998376,Construction
JAMNA AUTO INDUSTRIES LIMITED,5015.0,IN32034FI,Wholesale Trade
JAMNA DASS NIKKA MAL JAIN SARAF PVT LTD,3911.0,IN0004035596,Manufacturing
JAMSHEDPUR CHLOROCHEM PRIVATE LIMITED,2851.0,IN0004036715,Manufacturing
JANKI COKES TRADERS PRIVATE LIMITED,5085.0,IN0004048765,Wholesale Trade
JARO INSTITUTE OF TECHNOLOGY MANAGEMENT AND RESEARCH LIMITED,8221.0,IN0004056122,Services
JAY BEE LAMINATIONS LIMITED,2789.0,IN0004073597,Manufacturing
JAY JAGDAMBA LIMITED,3312.0,IN0011670193,Manufacturing
JAY SWITCHES (INDIA) PRIVATE LIMITED,7389.0,IN0004080182,Services
JAYALAKSHMI SILKS PVT LTD,5999.0,IN0004085094,Retail Trade
JAYESH INDUSTRIES LIMITED,7389.0,IN0004094401,Services
JAYPEE BROTHERS MEDICAL PUBLISHERS PRIVATE LIMITED,7389.0,IN0004097415,Services
JECON ENGINEERS PRIVATE LIMITED,8742.0,IN0004105978,Services
JEEVANDEEP EDUMEDIA PRIVATE LIMITED,3571.0,IN0004112558,Manufacturing
JEFFERIES INDIA PRIVATE LIMITED,8742.0,IN0004114665,Services
JEYACHANDRAN INDUSTRIES PRIVATE LIMITED,2269.0,IN0004121727,Manufacturing
JFE ENGINEERING INDIA PRIVATE LIMITED,8711.0,IN0004122606,Services
JFE SHOJI INDIA PRIVATE LIMITED,3321.0,IN0020487019,Manufacturing
JHAJJAR POWER LIMITED,4911.0,IN0000025125,"Transportation, Communications, Electric, Gas, and Sanitary Services"
JINDAL COKE LIMITED,2999.0,IN0013863471,Manufacturing
JINDAL POLY INVESTMENT AND FINANCE COMPANY LTD,6099.0,IN37244FI,"Finance, Insurance, and Real Estate"
JINDAL POWER LIMITED,4911.0,IN0000212268,"Transportation, Communications, Electric, Gas, and Sanitary Services"
JINDAL RAIL INFRASTRUCTURE LIMITED,1799.0,IN0004138219,Construction
JINDAL SAW LIMITED,3399.0,IN30150FI,Manufacturing
JITENDRA MOTORS PRIVATE LIMITED,5085.0,IN0004143288,Wholesale Trade
JITF URBAN INFRASTRUCTURE LIMITED,6531.0,IN0000341096,"Finance, Insurance, and Real Estate"
JK PAPER LIMITED,2631.0,IN30918FI,Manufacturing
JKT ENTERPRISES PRIVATE LIMITED,5085.0,IN0004151058,Wholesale Trade
JLC ELECTROMET PRIVATE LIMITED,3312.0,IN0004151823,Manufacturing
JOBBY ENGINEERS PRIVATE LIMITED,3398.0,IN0004183261,Manufacturing
JOHNSON & JOHNSON SURGICAL VISION INDIA PRIVATE LIMITED,2834.0,IN0000398461,Manufacturing
JOLLY BOARD LIMITED,2435.0,IN0000239138,Manufacturing
JOST INDIA AUTO COMPONENT PRIVATE LIMITED,3799.0,IN0004169543,Manufacturing
JOST'S ENGINEERING COMPANY LIMITED,8711.0,IN31925FI,Services
JOYALUKKAS INDIA LIMITED,5021.0,IN0004163367,Wholesale Trade
JP STRUCTURES PRIVATE LIMITED,1629.0,IN0009782807,Construction
JSG INNOTECH PRIVATE LIMITED,3694.0,IN0007792725,Manufacturing
JSS EDUCATION FOUNDATION PRIVATE LIMITED,8221.0,IN0007789829,Services
JSW DHARAMTAR PORT PRIVATE LIMITED,7261.0,IN0007789143,Services
JSW ENERGY LIMITED,4911.0,IN34008FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
JSW INFRASTRUCTURE LIMITED,4499.0,IN116568FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
JSW JAIGARH PORT LIMITED,1623.0,IN0007789093,Construction
JTL INDUSTRIES LTD,3317.0,IN34593FI,Manufacturing
JUHU BEACH RESORTS LIMITED,5812.0,IN0000232454,Retail Trade
JUNIPER GREEN ENERGY PRIVATE LIMITED,4911.0,IN0001228255,"Transportation, Communications, Electric, Gas, and Sanitary Services"
JUST-IN-TIME TRADING PRIVATE LIMITED,5085.0,IN0004187952,Wholesale Trade
JVS COMATSCO INDUSTRIES PRIVATE LIMITED,7389.0,IN0004202682,Services
JYOTI PLASTIC WORKS PRIVATE LIMITED,3089.0,IN0004209974,Manufacturing
JYOTI RESINS & ADHESIVES LIMITED,2891.0,IN31827FI,Manufacturing
JYOTI SOLUTIONSWORKS PRIVATE LIMITED,3462.0,IN0004209212,Manufacturing
K BHUPAL ENGINEERS AND CONTRACTORS PRIVATE LIMITED,1799.0,IN0013984676,Construction
K.P. ENERGY LIMITED,4911.0,IN116746FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KA HOSPITALITY PRIVATE LIMITED,7021.0,IN0004225547,Services
KABRA EXTRUSIONTECHNIK LTD.,3999.0,IN31814FI,Manufacturing
KACH MOTORS PRIVATE LIMITED,3312.0,IN0004221191,Manufacturing
KAILASH VAHN PRIVATE LIMITED,3694.0,IN0004232336,Manufacturing
KAKINADA INFRASTRUCTURE HOLDINGS PRIVATE LIMITED,6111.0,IN0004242422,"Finance, Insurance, and Real Estate"
KALAIGNAR TV PRIVATE LIMITED,7812.0,IN0004245488,Services
KALIKA STEEL ALLOYS PRIVATE LIMITED,3312.0,IN0004254118,Manufacturing
KALPATARU RETAIL VENTURES PRIVATE LIMITED,1629.0,IN0004266971,Construction
KALYAN JEWELLERS INDIA LIMITED,3911.0,IN573482FI,Manufacturing
KALYAN TOLL INFRASTRUCTURE LIMITED,1611.0,IN0004273931,Construction
KALYANI TRANSMISSION TECHNOLOGIES PRIVATE LIMITED,3542.0,IN0014709712,Manufacturing
KAMAL ENCON INDUSTRIES LIMITED,7389.0,IN0004474984,Services
KAMAT HOTELS (INDIA) LIMITED,7011.0,IN31543FI,Services
KAMLA ORGANICS PRIVATE LIMITED,2011.0,IN0012905545,Manufacturing
KANCHESHWAR SUGAR LIMITED,2061.0,IN0004310735,Manufacturing
KANUNGO FERROMET PRIVATE LIMITED,1041.0,IN0004361869,Mining
KAP CONES PRIVATE LIMITED,2099.0,IN0004365817,Manufacturing
KARAM CHAND THAPAR & BROS (COAL SALES ) LTD,5085.0,IN0000231611,Wholesale Trade
KARAMJEET SINGH AND COMPANY LIMITED,8711.0,IN0004417308,Services
KARBONSTEEL ENGINEERING PRIVATE LIMITED,8721.0,IN0004422009,Services
KARNATAKA RENEWABLE ENERGY DEVELOPMENT LIMITED,9111.0,IN0004453314,Public Administration
KARNATAKA STATE MARKETING COMMUNICATION & ADVERTISING LIMITED,5199.0,IN0000249307,Wholesale Trade
KARNAVATI AVIATION PRIVATE LIMITED,4512.0,IN0000272747,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KARUNA MOTORS (GULBARGA) PRIVATE LIMITED,5571.0,IN0004465656,Retail Trade
KASHI VISHWANATH TEXTILE MILL PRIVATE LIMITED,5131.0,IN0004487476,Wholesale Trade
KATARIA INDUSTRIES LIMITED,3321.0,IN0010853732,Manufacturing
KATARIA PLASTICS PRIVATE LIMITED,3089.0,IN0000775866,Manufacturing
KATSUSHIRO MATEX INDIA PRIVATE LIMITED,3841.0,IN0004505515,Manufacturing
KAZO FASHION PRIVATE LIMITED,2326.0,IN0004602057,Manufacturing
KDDL LIMITED,3873.0,IN32321FI,Manufacturing
KEC SPUR INFRASTRUCTURE PRIVATE LIMITED,7389.0,IN0016096085,Services
KEWAUNEE LABWAY INDIA PRIVATE LIMITED,3812.0,IN0004564977,Manufacturing
KHARE AND TARKUNDE INFRASTRUCTURE PRIVATE LIMITED,6531.0,IN0004585899,"Finance, Insurance, and Real Estate"
KHARGONE TRANSMISSION LIMITED,4939.0,IN0015282218,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KHAYATI STEEL INDUSTRIES PRIVATE LIMITED,3321.0,IN0004593603,Manufacturing
KHIMANI WATCH COMPANY PRIVATE LIMITED,5021.0,IN0004607627,Wholesale Trade
KHS MACHINERY PRIVATE LIMITED,3569.0,IN0004616974,Manufacturing
KIE ENGINEERING PRIVATE LIMITED,3312.0,IN0007310578,Manufacturing
KIFS TRADE CAPITAL PRIVATE LIMITED,6019.0,IN0007885998,"Finance, Insurance, and Real Estate"
KILBURN ENGINEERING LTD,8711.0,IN32951FI,Services
KINARA CAPITAL PRIVATE LIMITED,7389.0,IN0005419316,Services
KINGFA SCIENCE & TECHNOLOGY (INDIA) LTD.,3087.0,IN31297FI,Manufacturing
KIRAN AUTOMOBILES PRIVATE LIMITED,5012.0,IN0004613385,Wholesale Trade
KIRI AND COMPANY LOGISTICS PRIVATE LIMITED,8743.0,IN0004623048,Services
KIRLOSKAR FERROUS INDUSTRIES LIMITED,3462.0,IN30920FI,Manufacturing
KIRLOSKAR INDUSTRIES LIMITED,4931.0,IN30627FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KIRLOSKAR TOYOTA TEXTILE MACHINERY PRIVA TE LIMITED,3531.0,IN0014353115,Manufacturing
KIRTILAL KALIDAS JEWELLERS PRIVATE LIMITED,3911.0,IN0004644077,Manufacturing
KLM AXIVA FINVEST LIMITED,6141.0,IN0008849295,"Finance, Insurance, and Real Estate"
KLR PRODUCTS LIMITED,2834.0,IN0008065902,Manufacturing
KNAUF CEILING SOLUTIONS (INDIA) PRIVATE LIMITED,7389.0,IN0004967528,Services
KNORR-BREMSE TECHNOLOGY CENTER INDIA PRIVATE LIMITED,7375.0,IN0008070427,Services
KNOWLEDGE MARINE & ENGINEERING WORKS LTD,4491.0,IN001856191IND,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KOCH BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,7375.0,IN0016918235,Services
KOCH ENGINEERED SOLUTIONS INDIA PRIVATE LIMITED,3569.0,IN0000243573,Manufacturing
KOGTA FINANCIAL (INDIA) LTD,6111.0,IN0004655042,"Finance, Insurance, and Real Estate"
KOHLER POWER INDIA PRIVATE LIMITED,3621.0,IN0007517843,Manufacturing
KOLTE-PATIL DEVELOPERS LIMITED,6531.0,IN33240FI,"Finance, Insurance, and Real Estate"
KOMORI INDIA PRIVATE LIMITED,7374.0,IN0003857308,Services
KONICA MINOLTA BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,5085.0,IN0004674845,Wholesale Trade
KOOLKING UDHYOG PRIVATE LIMITED,3412.0,IN0004678408,Manufacturing
KORRUN INDIA PRIVATE LIMITED,5199.0,IN0015012697,Wholesale Trade
KPM PROCESSING MILL PRIVATE LIMITED,2269.0,IN0004698437,Manufacturing
KPMG ADVISORY SERVICES PRIVATE LIMITED,8742.0,IN0004698563,Services
KREMOINT PHARMA PRIVATE LIMITED,2834.0,IN0004705948,Manufacturing
KRIS FLEXIPACKS PRIVATE LIMITED,3089.0,IN0004709568,Manufacturing
KRISHNA VANIJYA PRIVATE LIMITED,5085.0,IN0004727787,Wholesale Trade
KROHNE MARSHALL PVT LTD,3694.0,IN0004746968,Manufacturing
KROSS LIMITED,3569.0,IN0004753192,Manufacturing
KRUGER VENTILATION INDUSTRIES (INDIA) PRIVATE LIMITED,3559.0,IN0004893025,Manufacturing
KRYFS POWER COMPONENTS LIMITED,3089.0,IN0000227701,Manufacturing
KSH DISTRIPARKS PRIVATE LIMITED,4131.0,IN0007650018,"Transportation, Communications, Electric, Gas, and Sanitary Services"
KUANTUM PAPERS LIMITED,2621.0,IN33189FI,Manufacturing
KULODAY TECHNOPACK PRIVATE LIMITED,3089.0,IN0007703359,Manufacturing
KUMAR EQUIPMENT (INDIA) PRIVATE LIMITED,3631.0,IN0009512417,Manufacturing
KUN COMMERCIAL VEHICLES PRIVATE LIMITED,5012.0,IN0007713687,Wholesale Trade
KUN MOTOREN PRIVATE LIMITED,3711.0,IN0007713882,Manufacturing
KUNAL HOUSEWARES PRIVATE LIMITED,3499.0,IN0007714858,Manufacturing
KUSALAVA INTERNATIONAL LIMITED,3694.0,IN0000247136,Manufacturing
L&L PRODUCTS INDIA PRIVATE LIMITED,3069.0,IN0009398919,Manufacturing
L'OREAL INDIA PRIVATE LIMITED,8099.0,IN0009504699,Services
LA OPALA RG LIMTED,3221.0,IN32965FI,Manufacturing
LABINDIA ANALYTICAL INSTRUMENTS PRIVATE LIMITED,3812.0,IN0014653869,Manufacturing
LAGU BANDHU MOTIWALE PRIVATE LIMITED,3911.0,IN0010736398,Manufacturing
LAKSHMI ELECTRICAL CONTROL SYSTEMS LIMITED,4911.0,IN32224FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
LAKSHMI PRECISION TECHNOLOGIES LIMITED,3499.0,IN0000277835,Manufacturing
LAL BABA SEAMLESS TUBES PRIVATE LIMITED,3321.0,IN0000323604,Manufacturing
LALIT PIPES & PIPES PRIVATE LIMITED,1041.0,IN0000236371,Mining
LAM RESEARCH (INDIA) PRIVATE LIMITED,7371.0,IN0010143303,Services
LAMBODAR STOCKS PRIVATE LIMITED,2061.0,IN0013558837,Manufacturing
LANCER CONTAINER LINES LIMITED,4731.0,IN117378FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
LANDMARK LIFESTYLE CARS PRIVATE LIMITED,5999.0,IN0015076262,Retail Trade
LANSON MOTORS PRIVATE LIMITED,5085.0,IN0010704343,Wholesale Trade
LARK ENGINEERING COMPANY (INDIA) PRIVATE LIMITED,3569.0,IN0013058134,Manufacturing
LASENOR INDIA PRIVATE LIMITED,2074.0,IN0014625118,Manufacturing
LATENT VIEW ANALYTICS LIMITED,8748.0,IN113466FI,Services
LCC PROJECTS PRIVATE LIMITED,7359.0,IN0017030996,Services
LEINER SHOES PVT LTD,3021.0,IN0008040628,Manufacturing
LEVI STRAUSS (INDIA) PRIVATE LIMITED,2326.0,IN0001197978,Manufacturing
LIEBHERR MACHINE TOOLS INDIA PRIVATE LIMITED,3542.0,IN0000020989,Manufacturing
LIFE STYLE INTERNATIONAL PRIVATE LIMITED,5999.0,IN0008021117,Retail Trade
LINCOLN ELECTRIC COMPANY (INDIA) PRIVATE LIMITED,3694.0,IN0008002869,Manufacturing
LINDE INDIA LIMITED,2813.0,IN30499FI,Manufacturing
LINGAMANENI LAND MARKS DEVELOPERS PRIVATE LIMITED,6531.0,IN0008000869,"Finance, Insurance, and Real Estate"
LINKEDIN TECHNOLOGY INFORMATION PRIVATE LIMITED,7389.0,IN0007942314,Services
LITENS AUTOMOTIVE (INDIA) PRIVATE LIMITED,3631.0,IN0008225384,Manufacturing
LLOYDS ENTERPRISES LIMITED,3316.0,IN33654FI,Manufacturing
LLOYDS METALS AND ENERGY LIMITED,3399.0,IN32198FI,Manufacturing
LMW LIMITED,3552.0,IN30622FI,Manufacturing
LNA INFRAPROJECTS PRIVATE LIMITED,7389.0,IN0016258484,Services
LOHIA PAPER AND BOARD PRIVATE LIMITED,2074.0,IN0007513389,Manufacturing
LORD INDIA PRIVATE LIMITED,2891.0,IN0007521596,Manufacturing
LUCAS TVS LIMITED,3694.0,IN0000217254,Manufacturing
LUDHIANA BEVERAGES PRIVATE LIMITED,2084.0,IN0007538917,Manufacturing
LUMAX CORNAGLIA AUTO TECHNOLOGIES PRIVATE LIMITED,3559.0,IN0007540796,Manufacturing
LUMAX MANNOH ALLIED TECHNOLOGIES LIMITED,3751.0,IN0013140457,Manufacturing
LUNARMECH TECHNOLOGIES PRIVATE LIMITED,7375.0,IN0008372856,Services
LUWA INDIA PRIVATE LIMITED,2281.0,IN0000019792,Manufacturing
M R OVERSEAS PRIVATE LIMITED,191.0,IN0009147558,Unknown
M SURESH COMPANY PRIVATE LIMITED,3911.0,IN0009151784,Manufacturing
M&G GLOBAL SERVICES PRIVATE LIMITED,8742.0,IN0010054528,Services
M.K. EXIM (INDIA) LIMITED,2399.0,IN33924FI,Manufacturing
M.V.R. INFRASTRUCTURE AND TOLLWAYS LIMITED,1629.0,IN0010895023,Construction
MAAN ALUMINIUM LTD,3354.0,IN33496FI,Manufacturing
MAANI CARE SYSTEM INDIA PRIVATE LIMITED,8111.0,IN0007571265,Services
MADHUBAN MOTORS PRIVATE LIMITED,5199.0,IN0010741985,Wholesale Trade
MADHUKAMAL INFRASTRUCTURE PRIVATE LIMITED,1629.0,IN0014306762,Construction
MADRAS FERTILIZERS LIMITED,2875.0,IN30829FI,Manufacturing
MAERSK GLOBAL SERVICE CENTRES (INDIA) PRIVATE LIMITED,7375.0,IN0001743814,Services
MAGEBA BRIDGE PRODUCTS PRIVATE LIMITED,1799.0,IN0000024645,Construction
MAGIC INTERNATIONAL PRIVATE LIMITED,3672.0,IN0010733384,Manufacturing
MAGPET POLYMERS PRIVATE LIMITED,3089.0,IN0010908883,Manufacturing
MAGPIE GLOBAL LIMITED,5085.0,IN0010892631,Wholesale Trade
MAHABAL METALS PRIVATE LIMITED,3559.0,IN0010835672,Manufacturing
MAHAN ENERGEN LIMITED,4911.0,IN0002621892,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MAHANADI COALFIELDS LIMITED,1222.0,IN0000026061,Mining
MAHANAGAR GAS LIMITED,4924.0,IN116460FI,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MAHARASHTRA KNOWLEDGE CORPORATION LIMITED,8299.0,IN0010809538,Services
MAHARASHTRA SEAMLESS LIMITED,3317.0,IN30616FI,Manufacturing
MAHAVIR COAL RESOURCES PRIVATE LIMITED,1499.0,IN0014618061,Mining
MAHIKA PACKAGING (INDIA) LIMITED,4783.0,IN0010892785,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MAHINDRA AUTO STEEL PRIVATE LIMITED,3312.0,IN0011865106,Manufacturing
MAITHAN CERAMIC LTD,3255.0,IN0000241072,Manufacturing
MAL METALLIKS PRIVATE LIMITED,3312.0,IN0010907534,Manufacturing
MALABAR DIAMOND GALLERY PRIVATE LIMITED,5999.0,IN0011179751,Retail Trade
MALABAR EQUIPMENTS AND GENERAL TRADERS PRIVATE LIMITED,5962.0,IN0011179784,Retail Trade
MALWA PROJECTS PRIVATE LIMITED,1629.0,IN0010896887,Construction
MAN INFRACONSTRUCTION LIMITED,1629.0,IN34003FI,Construction
MANGAL ELECTRICAL INDUSTRIES PRIVATE LIMITED,3694.0,IN0012555561,Manufacturing
MANGALAM VENTURES LIMITED,2253.0,IN33498FI,Manufacturing
MANGALORE MINERALS PRIVATE LIMITED,1222.0,IN0010693903,Mining
MANGALORE REFINERY & PETROCHEMICALS LIMITED,2911.0,IN30205FI,Manufacturing
MANGATRAI PEARLS & JEWELLERS PRIVATE LIMITED,5021.0,IN0013240503,Wholesale Trade
MANHAR POLYMERS PRIVATE LIMITED,3069.0,IN0016593059,Manufacturing
MANIPAL TECHNOLOGIES LIMITED,2711.0,IN0006612878,Manufacturing
MANJUSHREE TECHNOPACK LIMITED,3089.0,IN33492FI,Manufacturing
MANOJ ORNAMENTS PRIVATE LIMITED,5021.0,IN0011368526,Wholesale Trade
MANUBHAI GEMS PRIVATE LIMITED,3911.0,IN0011703351,Manufacturing
MAPRO FOODS PRIVATE LIMITED,2011.0,IN0010881374,Manufacturing
MARATHON NEXTGEN REALTY LTD.,6531.0,IN31887FI,"Finance, Insurance, and Real Estate"
MARELLI POWERTRAIN INDIA PRIVATE LIMITED,4939.0,IN0010255669,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MARKET CITY RESOURCES PRIVATE LIMITED,7021.0,IN0000267889,Services
MARKS AND SPENCER RELIANCE INDIA PRIVATE LIMITED,5085.0,IN0001269826,Wholesale Trade
MARQUARDT INDIA PRIVATE LIMITED,3672.0,IN0010844159,Manufacturing
MARSH MCLENNAN GLOBAL SERVICES INDIA PRIVATE LIMITED,7389.0,IN0004055592,Services
MASSIMO DUTTI INDIA PRIVATE LIMITED,5999.0,IN0011866094,Retail Trade
MASTEK ENTERPRISE SOLUTIONS PRIVATE LIMITED,5085.0,IN0005681535,Wholesale Trade
MAVERICK HOLDINGS & INVESTMENTS PRIVATE LIMITED,6159.0,IN0010652662,"Finance, Insurance, and Real Estate"
MAX INFRA (I) PRIVATE LIMITED,1629.0,IN0010128262,Construction
MAXIMUS INTERNATIONAL LIMITED,2992.0,IN117578FI,Manufacturing
MAYFAIR HOTELS & RESORTS LIMITED,7021.0,IN0010670411,Services
MAZAGON DOCK SHIPBUILDERS LIMITED,3731.0,IN001577515IND,Manufacturing
MCCAIN FOODS INDIA PRIVATE LIMITED,2033.0,IN0007593845,Manufacturing
MCCOY INVESTMENT PRIVATE LIMITED,6019.0,IN0007594339,"Finance, Insurance, and Real Estate"
MCKINSEY GLOBAL CAPABILITIES & SERVICES PRIVATE LIMITED,7371.0,IN0008056607,Services
MEDI PLUS (INDIA) LIMITED,7389.0,IN0000291344,Services
MEDIAGURU CONSULTANTS PRIVATE LIMITED,7299.0,IN0008243838,Services
MEDIKONDA CONSTRUCTIONS PRIVATE LIMITED,1629.0,IN0008248598,Construction
MEDTRONIC ENGINEERING AND INNOVATION CENTER PRIVATE LIMITED,8731.0,IN0010415947,Services
MEENAKSHI INDIA LTD,2299.0,IN001577159IND,Manufacturing
MEHRA METAL COMPONENTS PRIVATE LIMITED,3312.0,IN0008287984,Manufacturing
MEKINS INDUSTRIES PRIVATE LIMITED,139.0,IN0013065735,Mining
MELRONIA HOSPITALITY PRIVATE LIMITED,1799.0,IN0015711988,Construction
MERAKI COMMUNICATIONS PRIVATE LIMITED,7389.0,IN0008306175,Services
MERCEDES-BENZ INDIA PRIVATE LIMITED,3711.0,IN0008307453,Manufacturing
MERIT TECHNOLOGIES (INDIA) LIMITED,3612.0,IN0008316738,Manufacturing
MERITOR HVS (INDIA) LIMITED,3542.0,IN0000022664,Manufacturing
MERLINHAWK AEROSPACE PRIVATE LIMITED,8731.0,IN0008318636,Services
METAL FORMS PRIVATE LIMITED,1041.0,IN0008326881,Mining
METALS AND METAL ELECTRIC P LTD,5199.0,IN0008329959,Wholesale Trade
METALWORK INDUSTRIES LIMITED,7538.0,IN0008328406,Services
METEC DESIGN AND CONSTRUCTION ENGINEERS (INDIA) PRIVATE LIMITED,7389.0,IN0008332577,Services
METRO BRANDS LIMITED,5139.0,IN115943FI,Wholesale Trade
METRO MEDICAL SERVICES LIMITED,2834.0,IN0008339095,Manufacturing
METRO MERCANTILE PRIVATE LIMITED,5085.0,IN0008339178,Wholesale Trade
METRO RETAIL PRIVATE LIMITED,7389.0,IN0008340143,Services
METRO TRANSIT PRIVATE LIMITED,4212.0,IN0008340974,"Transportation, Communications, Electric, Gas, and Sanitary Services"
MHPL INDIA PRIVATE LIMITED,2834.0,IN0007603772,Manufacturing
MICRO HARD IT SOLUTIONS PRIVATE LIMITED,7375.0,IN0007609349,Services
MICROCHIP TECHNOLOGY (INDIA) PRIVATE LIMITED,7371.0,IN0010674249,Services
MICROFINISH VALVES PRIVATE LIMITED,3561.0,IN0007609178,Manufacturing
MICROSOFT INDIA (R&D) PRIVATE LIMITED,7371.0,IN0010757819,Services
MIDAS DEALS PRIVATE LIMITED,5999.0,IN0015597182,Retail Trade
MIDAS NATURALS PRIVATE LIMITED,2051.0,IN0012331837,Manufacturing
MIHAN INDIA LIMITED,7389.0,IN0011361039,Services
